subject,protocol,split,fit_scope,geometry,check,statistic,value,threshold,comparator,required,passed,status
1,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.28829433011043615,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,conditioning,evaluation_transformed_maximum_condition_number,16.329399604749224,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.309014310750204e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,3.2254005154205585e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.21917690545155427,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,conditioning,fit_transformed_maximum_condition_number,10.432272634786816,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.405447959375381e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.735587623497113e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.24094488174724035,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,conditioning,evaluation_transformed_maximum_condition_number,21.148074407585963,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.412353641074447e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,3.0987280104884257e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.1563179956969549,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,conditioning,fit_transformed_maximum_condition_number,11.996187081429525,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.172795991094639e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.9013816105825828e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.17307462076660368,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,conditioning,evaluation_transformed_maximum_condition_number,26.817024721953842,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.6180355499955495e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,2.937267051282671e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,1.1276368424561521e-13,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,conditioning,fitted_mean_maximum_condition_number,3643.4706209002543,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,8.650356388147517e-16,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.2204977415052797e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,inverse_root_whitening,fitted_mean_relative_identity_error,4.387635075692831e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,1.1462969073977776e-13,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,conditioning,fitted_mean_maximum_condition_number,3296.480499030514,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,1.5364735760040328e-15,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.6778581859065538e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,3.5317808189936506e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,1.1985743060976752e-13,0.0,>,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,conditioning,fitted_mean_maximum_condition_number,3545.0544966044517,1000000000000.0,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,9.086551762212028e-16,5e-12,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.1290200661699527e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,inverse_root_whitening,fitted_mean_relative_identity_error,4.7145797748817725e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,custom_official_mean,relative_frobenius_error,3.3418007062687422e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,4.052314039881821e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_relative_l2_error,5.062752065986443e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,2.941152286049167e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,1.1049252081304385e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_absolute_pair_distance_error,6.217248937900877e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_relative_pair_distance_error,2.339599918914758e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,karcher_residual,normalized_post_fit_residual,5.4828449002284404e-11,1e-07,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,4.625164699784277e-14,1e-07,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_absolute_pair_distance_error,6.794564910705958e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_relative_pair_distance_error,2.6249783305424876e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,3.697271763085151e-10,1e-07,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,9.664019154536368e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_absolute_pair_distance_error,4.884981308350689e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_relative_pair_distance_error,1.7133370850018788e-15,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_absolute_pair_distance_error,3.863576125695545e-14,1e-10,<=,True,True,PASS
1,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_relative_pair_distance_error,1.2925928953476096e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,5.334792885509926e-14,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,conditioning,fit_transformed_maximum_condition_number,7349.085800230305,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.1293890906557882e-15,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.409653539858699e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.2937784094785465,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,conditioning,fit_transformed_maximum_condition_number,9.314466858637928,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.4169937524800122e-15,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.8756720116598975e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.25319724340789757,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,conditioning,fit_transformed_maximum_condition_number,13.438269359277779,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.401318058129845e-15,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.208316033716715e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.19921765714293233,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,conditioning,fit_transformed_maximum_condition_number,13.712338441329836,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.430216425672313e-15,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.9335305789246324e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,9.325222224618878e-14,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,conditioning,fitted_mean_maximum_condition_number,5130.6338943655,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.629362244169597e-16,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.3612439705637174e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,inverse_root_whitening,fitted_mean_relative_identity_error,3.770190387252841e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,9.45263962975237e-14,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,conditioning,fitted_mean_maximum_condition_number,4646.381004241733,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.05502890500031e-16,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,4.901664810242684e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,7.615471008386809e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,9.808595405952569e-14,0.0,>,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,conditioning,fitted_mean_maximum_condition_number,5061.051239517516,1000000000000.0,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.434398719978928e-16,5e-12,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,4.480145364608856e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,inverse_root_whitening,fitted_mean_relative_identity_error,5.777732868444588e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,custom_official_mean,relative_frobenius_error,7.616344528259334e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,4.6629367034256575e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,centered_coordinate_relative_l2_error,5.504431969669231e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,2.874091405345275e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,1.1546548314102927e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,isometry,fit_maximum_absolute_pair_distance_error,3.9968028886505635e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,LE,isometry,fit_maximum_relative_pair_distance_error,1.4683723878274656e-15,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,karcher_residual,normalized_post_fit_residual,4.0554657808034e-11,1e-07,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,9.06193410804853e-14,1e-07,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,isometry,fit_maximum_absolute_pair_distance_error,5.950795411990839e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,isometry,fit_maximum_relative_pair_distance_error,2.4535253816638435e-14,1e-10,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,2.7086415562890003e-10,1e-07,<=,True,True,PASS
2,T1,ALL,all_subject_0train_whole_trials,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,1.6966906147579353e-13,1e-10,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,5.334792885509926e-14,0.0,>,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,conditioning,fit_transformed_maximum_condition_number,7349.085800230305,1000000000000.0,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.1293890906557882e-15,5e-12,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.409653539858699e-14,1e-10,<=,True,True,PASS
2,T2,A,calibration_runs_0_1_2,RAW,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
